date,state,township,admin3_pcode,reporting_organization,implementing_partner,activity,beneficiaries,new_beneficiaries
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,232,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,40,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,117,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,14,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,368,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,81,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,173,173
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,164,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,84,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,52,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_8004,food distribution,2193,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_8004,food distribution,15661,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_8004,food distribution,188,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_8004,food distribution,3080,3080
2022-03-01,Rakhine,Kyaukpyu,MMR012011,org_2690,org_8004,food distribution,1051,0
2022-03-01,Rakhine,Rathedaung,MMR012008,org_2690,org_8004,food distribution,1896,0
2022-03-01,Rakhine,Rathedaung,MMR012008,org_2690,org_8004,food distribution,2855,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_5604,food distribution,2568,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_5604,food distribution,374,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_5604,food distribution,10689,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_5604,food distribution,3695,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_5604,food distribution,4017,4017
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_5604,food distribution,3054,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_3280,food distribution,19553,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_3280,food distribution,15839,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_3280,food distribution,16591,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_3280,food distribution,3983,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_3280,food distribution,2640,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_3280,food distribution,1993,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2825,food distribution,14391,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2825,food distribution,532,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2825,food distribution,37,0
2022-03-01,Rakhine,Pauktaw,MMR012007,org_2690,org_2825,food distribution,146,0
2022-03-01,Rakhine,Pauktaw,MMR012007,org_2690,org_2825,food distribution,5321,0
2022-03-01,Rakhine,Pauktaw,MMR012007,org_2690,org_2825,food distribution,9641,0
2022-03-01,Rakhine,Pauktaw,MMR012007,org_2690,org_2825,food distribution,6708,0
2022-03-01,Rakhine,Pauktaw,MMR012007,org_2690,org_2825,food distribution,2821,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,143,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,191,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,186,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,598,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,228,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,194,0
2022-01-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,127,0
2022-01-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,310,310
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,116,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,197,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,370,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,280,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,104,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,145,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,21,0
2022-03-01,Rakhine,Ann,MMR012014,org_2690,org_2690,food distribution,237,0
2022-03-01,Rakhine,Ann,MMR012014,org_2690,org_2690,food distribution,960,960
2022-03-01,Rakhine,Ann,MMR012014,org_2690,org_2690,food distribution,98,98
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,438,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,218,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,391,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,495,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,976,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,300,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,1262,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,1737,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,129,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,953,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,502,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,135,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,109,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,588,0
2022-03-01,Rakhine,Kyauktaw,MMR012004,org_2690,org_2690,food distribution,2978,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,123,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,95,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,28,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,35,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,40,40
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,16,0
2022-03-01,Rakhine,Minbya,MMR012005,org_2690,org_2690,food distribution,158,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,195,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,356,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,331,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,172,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,388,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,332,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,685,0
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,128,128
2022-02-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,310,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,116,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,196,196
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,356,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,332,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,173,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,388,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,332,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,685,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,128,0
2022-03-01,Rakhine,Mrauk-U,MMR012003,org_2690,org_2690,food distribution,310,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,238,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,656,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,26,26
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,14,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,128,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,235,235
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,67,0
2022-03-01,Rakhine,Myebon,MMR012006,org_2690,org_2690,food distribution,36,0
2022-03-01,Rakhine,Pauktaw,MMR012007,org_2690,org_2690,food distribution,47,0
2022-03-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_2690,food distribution,591,0
2022-03-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_2690,food distribution,21,21
2022-03-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_2690,food distribution,38,0
2022-03-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_2690,food distribution,100,0
2022-03-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_2690,food distribution,608,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,68,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,22,22
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,222,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,143,143
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,126,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,132,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,29,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,76,76
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,39,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,49,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,60,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,56,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,114,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,465,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,233,233
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,38,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,119,119
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,14,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,365,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,69,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,168,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,164,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,48,0
2022-03-01,Rakhine,Sittwe,MMR012001,org_2690,org_2690,food distribution,52,0
2022-03-01,Rakhine,Ann,MMR012014,org_2690,org_2690,food distribution,341,0
2022-03-01,Rakhine,Ann,MMR012014,org_2690,org_2690,food distribution,145,0
2022-03-01,Rakhine,Ann,MMR012014,org_2690,org_2690,food distribution,135,135
2022-03-01,Rakhine,Ann,MMR012014,org_2690,org_2690,food distribution,77,0
2022-01-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_1468,food_cash for work_assets,142,0
2022-02-01,Rakhine,Sittwe,MMR012001,org_2690,org_1468,food_cash for work_assets,50,50
2022-02-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_1468,food_cash for work_assets,143,0
2022-02-01,Rakhine,Ponnagyun,MMR012002,org_2690,org_1468,food_cash for work_assets,109,109
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1730,1730
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,260,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1080,1080
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,930,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1040,1040
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,980,980
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,720,720
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,650,650
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,890,890
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,950,950
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,2570,2570
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,605,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,230,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,270,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,250,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,1020,1020
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,77,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,520,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,630,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,560,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,102,102
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,1575,1575
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,2880,2880
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,370,370
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,441,441
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,447,447
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,390,390
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,628,628
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,590,590
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1090,1090
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,260,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,360,360
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,643,643
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,747,747
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,610,610
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,630,630
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,523,523
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,544,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,558,558
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,700,700
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,402,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,734,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,559,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,896,896
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,661,661
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,555,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,116,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,300,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,220,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,225,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,5100,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,630,630
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1380,1380
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,90,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,170,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,940,940
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,580,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,3040,3040
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,690,690
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,585,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,360,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,8,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,990,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,350,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,1860,1860
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,160,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,1750,1750
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,130,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,410,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,335,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,215,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,2050,2050
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,140,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,260,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,110,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,29,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,760,760
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,150,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,2040,2040
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1480,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1650,1650
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,850,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,830,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,380,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,250,250
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,961,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,276,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,818,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,620,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,240,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1280,1280
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,705,705
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1560,1560
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1920,1920
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,250,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,1070,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_5677,food distribution,4020,4020
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1760,1760
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1640,1640
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,370,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,759,759
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,690,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,80,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,550,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,1170,1170
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,450,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,1110,1110
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,1390,1390
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,130,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,135,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,145,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,275,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,180,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,135,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,60,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,100,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,620,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,160,160
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,285,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,650,650
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,510,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,340,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,300,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,300,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,700,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,265,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,760,760
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,360,360
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,1130,1130
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,495,495
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,160,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,910,910
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,460,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,145,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,540,540
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,105,105
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,180,180
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,170,170
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,585,585
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,110,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,220,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,290,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,250,250
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,550,550
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,55,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,235,235
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,250,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,1060,1060
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,210,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,250,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,160,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,465,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,735,735
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,430,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,420,0
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,335,335
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,770,770
2022-01-01,Rakhine,Maungdaw,MMR012009,org_2690,org_3486,food distribution,365,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,120,120
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,10,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,85,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,50,50
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,130,0
2022-01-01,Rakhine,Buthidaung,MMR012010,org_2690,org_8004,food distribution,230,0
2022-02-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,1730,0
2022-02-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,260,0
2022-02-01,Rakhine,Buthidaung,MMR012010,org_2690,org_3486,food distribution,1080,0
